mechanism, data size, buffer/package size, rep num, Transfer time,
pipe,3145728,4096,10,1381,
pipe,3145728,16384,1,1289,
pipe,3145728,16384,2,1427,
pipe,3145728,16384,3,1293,
pipe,3145728,16384,4,1297,
pipe,3145728,16384,5,1355,
pipe,3145728,16384,6,1303,
pipe,3145728,16384,7,1294,
pipe,3145728,16384,8,1344,
pipe,3145728,16384,9,1331,
pipe,3145728,16384,10,1276,
pipe,3145728,65536,1,1420,
pipe,3145728,65536,2,1323,
pipe,3145728,65536,3,1302,
pipe,3145728,65536,4,1398,
pipe,3145728,65536,5,1413,
pipe,3145728,65536,6,1338,
pipe,3145728,65536,7,1439,
pipe,3145728,65536,8,1267,
pipe,3145728,65536,9,1331,
pipe,3145728,65536,10,1433,
pipe,3670016,4,1,254845,
pipe,3670016,4,2,174895,
pipe,3670016,4,3,225391,
pipe,3670016,4,4,247788,
pipe,3670016,4,5,263462,
pipe,3670016,4,6,268897,
pipe,3670016,4,7,241068,
pipe,3670016,4,8,268280,
pipe,3670016,4,9,140591,
pipe,3670016,4,10,243284,
pipe,3670016,16,1,45238,
pipe,3670016,16,2,57813,
pipe,3670016,16,3,44819,
pipe,3670016,16,4,40128,
pipe,3670016,16,5,47053,
pipe,3670016,16,6,63524,
pipe,3670016,16,7,47865,
pipe,3670016,16,8,45922,
pipe,3670016,16,9,46257,
pipe,3670016,16,10,42200,
pipe,3670016,64,1,10909,
pipe,3670016,64,2,12939,
pipe,3670016,64,3,12795,
pipe,3670016,64,4,11147,
pipe,3670016,64,5,12155,
pipe,3670016,64,6,11888,
pipe,3670016,64,7,11806,
pipe,3670016,64,8,10842,
pipe,3670016,64,9,11075,
pipe,3670016,64,10,11534,
pipe,3670016,256,1,3896,
pipe,3670016,256,2,3886,
pipe,3670016,256,3,5468,
pipe,3670016,256,4,4327,
pipe,3670016,256,5,5357,
pipe,3670016,256,6,4716,
pipe,3670016,256,7,5206,
pipe,3670016,256,8,4002,
pipe,3670016,256,9,4742,
pipe,3670016,256,10,3835,
pipe,3670016,1024,1,2829,
pipe,3670016,1024,2,3342,
pipe,3670016,1024,3,2912,
pipe,3670016,1024,4,2954,
pipe,3670016,1024,5,3136,
pipe,3670016,1024,6,2982,
pipe,3670016,1024,7,3110,
pipe,3670016,1024,8,3212,
pipe,3670016,1024,9,2880,
pipe,3670016,1024,10,2954,
pipe,3670016,4096,1,1551,
pipe,3670016,4096,2,1664,
pipe,3670016,4096,3,1700,
pipe,3670016,4096,4,1673,
pipe,3670016,4096,5,1644,
pipe,3670016,4096,6,1555,
pipe,3670016,4096,7,1795,
pipe,3670016,4096,8,3360,
pipe,3670016,4096,9,1883,
pipe,3670016,4096,10,1740,
pipe,3670016,16384,1,1969,
pipe,3670016,16384,2,1593,
pipe,3670016,16384,3,1834,
pipe,3670016,16384,4,1615,
pipe,3670016,16384,5,1887,
pipe,3670016,16384,6,1784,
pipe,3670016,16384,7,1649,
pipe,3670016,16384,8,1646,
pipe,3670016,16384,9,1569,
pipe,3670016,16384,10,1794,
pipe,3670016,65536,1,1576,
pipe,3670016,65536,2,1600,
pipe,3670016,65536,3,1734,
pipe,3670016,65536,4,1575,
